job_id,title,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent
1940,Business Analyst,"GB, LND, London",Marketing,84000-129000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Full-time,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
1385,Business Analyst,"US, FL, Miami",Customer Support,63000-131000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,0,Full-time,Associate,Bachelor's Degree,Information Technology,Engineering,0
820,QA Engineer,"CA, ON, Toronto",Operations,70000-108000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
478,Data Scientist,"DE, BE, Berlin",Customer Support,,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Full-time,Associate,Bachelor's Degree,Information Technology,Engineering,0
2550,Project Manager,"AU, NSW, Sydney",Operations,60000-107000,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Contract,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
729,Data Scientist,"CA, ON, Toronto",Engineering,60000-130000,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,1,Contract,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
1273,Customer Success Specialist,"US, CA, San Francisco",Customer Support,,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",1,0,0,Full-time,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
3122,Customer Success Specialist,"US, FL, Miami",Customer Support,89000-127000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",1,1,1,Full-time,Associate,Bachelor's Degree,Information Technology,Engineering,0
4268,DevOps Engineer,"US, FL, Miami",Product,60000-105000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,0,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
2193,Product Designer,"US, CA, San Francisco",Engineering,,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,0,Contract,Associate,Master's Degree,Information Technology,Engineering,0
2651,DevOps Engineer,"US, TX, Austin",Product,77000-101000,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",1,1,0,Contract,Entry level,Master's Degree,Information Technology,Engineering,0
1287,Product Designer,"US, NY, New York",Engineering,72000-142000,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Contract,Entry level,Master's Degree,Information Technology,Engineering,0
770,Project Manager,"IN, MH, Mumbai",Operations,46000-127000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Contract,Associate,Master's Degree,Information Technology,Engineering,0
51,Data Entry Operator (Urgent),"IN, MH, Mumbai",Finance,,International logistics management group operating high return remote working programs.,"Earn money easily working from home! We need individuals to process payments, enter data into spreadsheet forms, and send confirmation emails. Flexible hours, daily payment via wire transfer or check.","Must possess valid ID, bank account for receiving money orders, and willingness to work 10 hours a week.","Earn up to $3000 weekly! Bonus on performance, work from anywhere in the world.",1,0,0,Contract,Not Applicable,Unspecified,Financial Services,Customer Service,1
2857,Sales Representative,"CA, ON, Toronto",HR,,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
1221,Customer Success Specialist,"US, FL, Miami",Finance,84000-149000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Full-time,Associate,Master's Degree,Information Technology,Engineering,0
4362,DevOps Engineer,"US, FL, Miami",Operations,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,0,Contract,Entry level,Master's Degree,Information Technology,Engineering,0
1471,Data Scientist,"US, FL, Miami",Engineering,78000-103000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",1,1,1,Full-time,Associate,Bachelor's Degree,Information Technology,Engineering,0
120,Data Entry Operator (Urgent),"US, CA, San Francisco",Product,,We are a leading global investment group providing financial solutions and wire transfer services.,Immediate opening for Data Entry Assistant. Work 2-3 hours daily and earn $300-$500 per day. No previous skills required. Applicants must have a PayPal or Zelle account.,No experience required! Must be willing to start immediately. Access to email and basic typing skills required.,"Fast cash payment, training provided, work at your own pace.",0,0,0,Part-time,Entry level,Unspecified,Financial Services,Customer Service,1
389,Data Entry Specialist - Earn $50/hr From Home,"IN, MH, Mumbai",Engineering,50000-134000,International logistics management group operating high return remote working programs.,Home-based job opportunity processing incoming packages and forwarding items. Wire transfer experience is a plus. Weekly payments in Cashier Check.,No experience required! Must be willing to start immediately. Access to email and basic typing skills required.,"Earn up to $3000 weekly! Bonus on performance, work from anywhere in the world.",1,0,0,Other,Not Applicable,Unspecified,Financial Services,Customer Service,1
4716,Sales Representative,"US, TX, Austin",Finance,,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
4472,Sales Representative,"AU, NSW, Sydney",Marketing,,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
3168,Data Scientist,"US, CA, San Francisco",Customer Support,74000-101000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",1,1,1,Contract,Associate,Master's Degree,Information Technology,Engineering,0
2153,Product Designer,"US, TX, Austin",Engineering,65000-115000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,0,Full-time,Associate,Master's Degree,Information Technology,Engineering,0
1390,Product Designer,"US, NY, New York",Marketing,62000-141000,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Full-time,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
777,Financial Analyst,"US, CA, San Francisco",Engineering,52000-137000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Full-time,Associate,Bachelor's Degree,Information Technology,Engineering,0
3527,Customer Success Specialist,"GB, LND, London",Engineering,,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,0,1,Contract,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
790,Data Scientist,"CA, ON, Toronto",Operations,47000-91000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,0,1,Contract,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
3821,Marketing Coordinator,"GB, LND, London",Product,46000-149000,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Contract,Associate,Master's Degree,Information Technology,Engineering,0
2303,Data Scientist,"GB, LND, London",Product,62000-139000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,0,0,Full-time,Entry level,Bachelor's Degree,Information Technology,Engineering,0
4265,Operations Associate,"GB, LND, London",Customer Support,,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,1,Contract,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
3050,Software Engineer,"US, TX, Austin",Operations,49000-103000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,0,Contract,Associate,Bachelor's Degree,Information Technology,Engineering,0
4085,Operations Associate,"US, FL, Miami",HR,59000-145000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",1,0,1,Contract,Entry level,Master's Degree,Information Technology,Engineering,0
3542,Marketing Coordinator,"US, FL, Miami",HR,,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,0,1,Full-time,Associate,Master's Degree,Information Technology,Engineering,0
4532,Project Manager,"US, TX, Austin",HR,44000-90000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Contract,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
2163,Customer Success Specialist,"US, CA, San Francisco",Sales,,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Contract,Entry level,Bachelor's Degree,Information Technology,Engineering,0
2573,Financial Analyst,"GB, LND, London",Finance,43000-103000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,1,Full-time,Associate,Bachelor's Degree,Information Technology,Engineering,0
1695,Customer Success Specialist,"US, CA, San Francisco",Finance,,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Contract,Entry level,Master's Degree,Information Technology,Engineering,0
4015,Financial Analyst,"US, CA, San Francisco",Product,43000-148000,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",1,1,1,Contract,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
4862,Project Manager,"US, NY, New York",Finance,,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
1974,Customer Success Specialist,"IN, MH, Mumbai",Operations,71000-132000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,0,1,Full-time,Associate,Master's Degree,Information Technology,Engineering,0
3470,Business Analyst,"US, FL, Miami",Customer Support,68000-133000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Contract,Entry level,Master's Degree,Information Technology,Engineering,0
4017,QA Engineer,"US, CA, San Francisco",Sales,75000-127000,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,1,Full-time,Associate,Bachelor's Degree,Information Technology,Engineering,0
3285,Financial Analyst,"GB, LND, London",Engineering,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,0,Contract,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
762,Sales Representative,"AU, NSW, Sydney",Marketing,59000-95000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Contract,Entry level,Master's Degree,Information Technology,Engineering,0
1300,QA Engineer,"GB, LND, London",Engineering,68000-133000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,0,Full-time,Associate,Master's Degree,Information Technology,Engineering,0
3035,QA Engineer,"US, FL, Miami",Customer Support,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Contract,Entry level,Bachelor's Degree,Information Technology,Engineering,0
3791,Sales Representative,"US, NY, New York",Engineering,75000-99000,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Full-time,Associate,Bachelor's Degree,Information Technology,Engineering,0
4550,Operations Associate,"US, FL, Miami",Operations,82000-128000,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Contract,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
3117,DevOps Engineer,"AU, NSW, Sydney",HR,66000-114000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,0,0,Full-time,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
2254,Project Manager,"US, TX, Austin",Finance,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Contract,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
1806,Account Executive,"DE, BE, Berlin",HR,61000-111000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,1,Full-time,Associate,Bachelor's Degree,Information Technology,Engineering,0
321,Envelope Stuffer / Packer,"DE, BE, Berlin",HR,,,"Earn money easily working from home! We need individuals to process payments, enter data into spreadsheet forms, and send confirmation emails. Flexible hours, daily payment via wire transfer or check.","Must possess valid ID, bank account for receiving money orders, and willingness to work 10 hours a week.","Earn up to $3000 weekly! Bonus on performance, work from anywhere in the world.",1,1,1,Part-time,Entry level,Unspecified,Financial Services,Customer Service,1
